id;device;profile;timestamp_utc;Amplitude;Frequency;Angle;
21581745;2659;4;2020-08-05 11:06:18.18;0;;;
21581692;2656;4;2020-08-05 11:05:05.05;;0;5;
21581688;2656;4;2020-08-05 11:05:00.00;0;;;
21581646;587;4;2020-08-05 11:04:16.16;;0;1;
21581635;587;4;2020-08-05 11:04:09.09;0;;;
21581117;586;4;2020-08-05 10:54:45.45;;0;3;
21580342;2657;4;2020-08-05 10:41:41.41;;0;1;
21580340;2657;4;2020-08-05 10:41:34.34;0;;;
21580003;2654;4;2020-08-05 10:35:01.01;;0;6;
21579997;2654;4;2020-08-05 10:34:54.54;0;;;
21579516;2652;4;2020-08-05 10:25:16.16;;0;11;
21579513;2658;4;2020-08-05 10:25:09.09;;0;4;
21579505;2658;4;2020-08-05 10:25:02.02;0;;;
21579356;2653;4;2020-08-05 10:22:20.20;;0;6;
21579346;2653;4;2020-08-05 10:22:12.12;0;;;
21579254;2656;4;2020-08-05 10:20:32.32;;17;6;
21578952;2652;4;2020-08-05 10:14:30.30;;0;11;
21578951;2652;4;2020-08-05 10:14:29.29;0;;;
21578950;2652;4;2020-08-05 10:14:28.28;;0;11;
21578946;2652;4;2020-08-05 10:14:21.21;0;;;
21578632;2659;4;2020-08-05 10:08:23.23;;0;11;
21578631;2659;4;2020-08-05 10:08:22.22;0;;;
21578518;2656;4;2020-08-05 10:06:02.02;;0;6;
21578513;2656;4;2020-08-05 10:05:57.57;0;;;
21578406;587;4;2020-08-05 10:03:50.50;;0;1;
21578405;587;4;2020-08-05 10:03:49.49;0;;;
21578400;587;4;2020-08-05 10:03:46.46;;0;1;
21578391;587;4;2020-08-05 10:03:38.38;0;;;
21577937;586;4;2020-08-05 09:54:47.47;;0;3;
21577927;586;4;2020-08-05 09:54:39.39;0;;;
21577264;2657;4;2020-08-05 09:42:00.00;;0;1;
21577031;2654;4;2020-08-05 09:36:56.56;0;;;
21576998;2654;4;2020-08-05 09:36:26.26;0;;;
21576726;2652;4;2020-08-05 09:30:35.35;0;;;
21576388;2658;4;2020-08-05 09:24:03.03;;0;4;
21576384;2658;4;2020-08-05 09:23:56.56;0;;;
21576364;2653;4;2020-08-05 09:23:35.35;;0;6;
21576360;2653;4;2020-08-05 09:23:31.31;0;;;
21575840;2652;4;2020-08-05 09:13:29.29;;0;11;
21575837;2652;4;2020-08-05 09:13:24.24;0;;;
21575639;2659;4;2020-08-05 09:09:27.27;;0;11;
21575634;2659;4;2020-08-05 09:09:20.20;0;;;
21575510;2656;4;2020-08-05 09:06:55.55;;17;6;
21575503;2656;4;2020-08-05 09:06:48.48;11;;;
21575321;587;4;2020-08-05 09:03:16.16;;0;1;
21575312;587;4;2020-08-05 09:03:09.09;0;;;
21574876;586;4;2020-08-05 08:54:48.48;;0;3;
21574872;586;4;2020-08-05 08:54:40.40;0;;;
21574707;2654;4;2020-08-05 08:51:44.44;0;;;
21574229;2657;4;2020-08-05 08:42:18.18;;0;1;
21574218;2657;4;2020-08-05 08:42:11.11;0;;;
21574016;2654;4;2020-08-05 08:37:55.55;;0;6;
21573347;2653;4;2020-08-05 08:24:53.53;;0;6;
21573344;2653;4;2020-08-05 08:24:47.47;0;;;
21573248;2658;4;2020-08-05 08:22:56.56;;0;4;
21573241;2658;4;2020-08-05 08:22:49.49;0;;;
21572736;2652;4;2020-08-05 08:14:03.03;0;;;
21572696;2656;4;2020-08-05 08:13:19.19;;0;6;
21572664;2652;4;2020-08-05 08:12:46.46;;0;11;
21572632;2659;4;2020-08-05 08:12:23.23;69;;;
21572630;2652;4;2020-08-05 08:12:22.22;0;;;
21572404;2656;4;2020-08-05 08:08:18.18;;0;6;
21572400;2656;4;2020-08-05 08:08:16.16;0;;;
21572141;587;4;2020-08-05 08:03:17.17;;0;1;
21572113;587;4;2020-08-05 08:02:44.44;;0;1;
21572103;587;4;2020-08-05 08:02:37.37;0;;;
21571697;586;4;2020-08-05 07:54:42.42;0;;;
21571076;2657;4;2020-08-05 07:42:32.32;0;;;
21570938;2654;4;2020-08-05 07:39:54.54;0;;;
21570902;2654;4;2020-08-05 07:39:16.16;0;;;
21570261;2653;4;2020-08-05 07:26:18.18;;0;6;
21570257;2653;4;2020-08-05 07:26:16.16;0;;;
21570250;2653;4;2020-08-05 07:26:07.07;;0;6;
21570038;2658;4;2020-08-05 07:22:19.19;;0;4;
21570034;2658;4;2020-08-05 07:22:15.15;0;;;
21570008;2658;4;2020-08-05 07:21:50.50;;0;4;
21570002;2658;4;2020-08-05 07:21:43.43;0;;;
21569509;2659;4;2020-08-05 07:12:35.35;;0;10;
21569498;2659;4;2020-08-05 07:12:26.26;0;;;
21569480;2652;4;2020-08-05 07:12:11.11;;0;11;
21569442;2652;4;2020-08-05 07:11:30.30;;0;11;
21569437;2652;4;2020-08-05 07:11:23.23;0;;;
21569299;2656;4;2020-08-05 07:08:46.46;;0;6;
21569296;2656;4;2020-08-05 07:08:42.42;0;;;
21569228;2656;4;2020-08-05 07:07:16.16;0;;;
21568964;587;4;2020-08-05 07:02:15.15;;0;1;
21568598;586;4;2020-08-05 06:54:51.51;;0;3;
21568596;586;4;2020-08-05 06:54:50.50;0;;;
21568593;586;4;2020-08-05 06:54:49.49;;0;3;
21567990;2657;4;2020-08-05 06:43:25.25;0;;;
21567959;2657;4;2020-08-05 06:42:46.46;0;;;
21567839;2654;4;2020-08-05 06:40:48.48;0;;;
21567130;2653;4;2020-08-05 06:27:22.22;;0;6;
21567128;2653;4;2020-08-05 06:27:19.19;0;;;
21566699;2658;4;2020-08-05 06:20:36.36;0;;;
21566365;2659;4;2020-08-05 06:14:22.22;;0;10;
21566350;2659;4;2020-08-05 06:14:00.00;0;;;
21566174;2652;4;2020-08-05 06:11:09.09;;0;11;
21566171;2652;4;2020-08-05 06:11:08.08;0;;;
21566141;2652;4;2020-08-05 06:10:35.35;;0;11;
21566105;2656;4;2020-08-05 06:09:52.52;;0;5;
21566104;2656;4;2020-08-05 06:09:51.51;0;;;
21566081;2656;4;2020-08-05 06:09:29.29;;0;5;
21566050;2652;4;2020-08-05 06:08:42.42;;0;11;
21565960;2652;4;2020-08-05 06:07:18.18;;0;11;
21565919;2652;4;2020-08-05 06:06:34.34;0;;;
21565733;587;4;2020-08-05 06:02:57.57;;0;1;
21565731;587;4;2020-08-05 06:02:55.55;0;;;
21565647;587;4;2020-08-05 06:01:43.43;;0;1;
21565638;587;4;2020-08-05 06:01:36.36;0;;;
21565325;586;4;2020-08-05 05:55:02.02;;0;3;
21565324;586;4;2020-08-05 05:55:01.01;0;;;
21565310;586;4;2020-08-05 05:54:48.48;;0;3;
21564727;2657;4;2020-08-05 05:43:38.38;;0;1;
21564700;2657;4;2020-08-05 05:43:09.09;;0;1;
21564697;2657;4;2020-08-05 05:43:02.02;0;;;
21564643;2654;4;2020-08-05 05:42:15.15;0;;;
21564275;2654;4;2020-08-05 05:35:08.08;;0;6;
21564227;2654;4;2020-08-05 05:34:18.18;0;;;
21564025;2653;4;2020-08-05 05:30:34.34;;0;6;
21563994;2653;4;2020-08-05 05:30:13.13;0;;;
21563931;2653;4;2020-08-05 05:28:35.35;;0;6;
21563922;2653;4;2020-08-05 05:28:28.28;0;;;
21563465;2658;4;2020-08-05 05:19:40.40;;0;4;
21563461;2658;4;2020-08-05 05:19:40.40;0;;;
21563458;2658;4;2020-08-05 05:19:38.38;;0;4;
21563453;2658;4;2020-08-05 05:19:31.31;0;;;
21563260;2659;4;2020-08-05 05:15:41.41;;0;10;
21563258;2659;4;2020-08-05 05:15:40.40;0;;;
21562979;2656;4;2020-08-05 05:10:38.38;;0;5;
21562978;2656;4;2020-08-05 05:10:37.37;0;;;
21562951;2652;4;2020-08-05 05:10:08.08;;0;11;
21562949;2652;4;2020-08-05 05:10:07.07;0;;;
21562923;2652;4;2020-08-05 05:09:36.36;0;;;
21562430;587;4;2020-08-05 05:01:11.11;;0;1;
21562424;587;4;2020-08-05 05:01:04.04;0;;;
21562216;586;4;2020-08-05 04:56:29.29;;0;3;
21562213;586;4;2020-08-05 04:56:27.27;0;;;
21562122;586;4;2020-08-05 04:54:46.46;;0;3;
21562117;586;4;2020-08-05 04:54:39.39;0;;;
21561599;2653;4;2020-08-05 04:45:37.37;0;;;
21561559;2654;4;2020-08-05 04:44:44.44;;0;6;
21561517;2654;4;2020-08-05 04:43:59.59;;0;6;
21561515;2656;4;2020-08-05 04:43:55.55;;0;5;
21561508;2657;4;2020-08-05 04:43:46.46;;0;1;
21561506;2654;4;2020-08-05 04:43:46.46;0;;;
21561483;2657;4;2020-08-05 04:43:24.24;;0;1;
21561287;2652;4;2020-08-05 04:40:01.01;;0;11;
21561253;2652;4;2020-08-05 04:39:13.13;0;;;
21560734;2653;4;2020-08-05 04:29:58.58;;0;6;
21560732;2653;4;2020-08-05 04:29:57.57;0;;;
21560176;2658;4;2020-08-05 04:19:07.07;;0;4;
21560173;2658;4;2020-08-05 04:19:04.04;0;;;
21560147;2658;4;2020-08-05 04:18:35.35;0;;;
21560144;2658;4;2020-08-05 04:18:32.32;;0;4;
21560137;2658;4;2020-08-05 04:18:26.26;0;;;
21560129;2659;4;2020-08-05 04:18:18.18;;0;11;
21560128;2659;4;2020-08-05 04:18:17.17;0;;;
21559832;2656;4;2020-08-05 04:13:03.03;;0;5;
21559831;2656;4;2020-08-05 04:13:02.02;0;;;
21559584;2652;4;2020-08-05 04:08:55.55;;0;11;
21559577;2652;4;2020-08-05 04:08:47.47;0;;;
21559344;2654;4;2020-08-05 04:04:20.20;0;;;
21559234;587;4;2020-08-05 04:02:16.16;;0;1;
21559232;587;4;2020-08-05 04:02:13.13;0;;;
21559139;587;4;2020-08-05 04:00:40.40;;0;1;
21559135;587;4;2020-08-05 04:00:32.32;0;;;
21559058;586;4;2020-08-05 03:58:50.50;;0;3;
21558964;586;4;2020-08-05 03:57:02.02;;0;3;
21558841;586;4;2020-08-05 03:54:42.42;;0;3;
21558835;586;4;2020-08-05 03:54:35.35;0;;;
21558332;2654;4;2020-08-05 03:45:25.25;;0;6;
21558323;2654;4;2020-08-05 03:45:16.16;0;;;
21558248;2657;4;2020-08-05 03:43:42.42;;0;1;
21558238;2657;4;2020-08-05 03:43:32.32;0;;;
21557631;2653;4;2020-08-05 03:32:45.45;;0;6;
21557630;2653;4;2020-08-05 03:32:44.44;0;;;
21557091;2652;4;2020-08-05 03:22:28.28;;0;11;
21557026;2652;4;2020-08-05 03:21:31.31;;0;11;
21556979;2652;4;2020-08-05 03:20:30.30;;0;11;
21556912;2652;4;2020-08-05 03:19:07.07;0;;;
21556910;2659;4;2020-08-05 03:19:05.05;;0;11;
21556909;2659;4;2020-08-05 03:19:04.04;0;;;
21556891;2658;4;2020-08-05 03:18:58.58;;0;4;
21556890;2658;4;2020-08-05 03:18:57.57;0;;;
21556814;2658;4;2020-08-05 03:17:28.28;;0;4;
21556804;2658;4;2020-08-05 03:17:20.20;0;;;
21556569;2656;4;2020-08-05 03:13:54.54;;0;5;
21556566;2656;4;2020-08-05 03:13:52.52;0;;;
21556351;2652;4;2020-08-05 03:10:02.02;;0;11;
21556236;2652;4;2020-08-05 03:08:07.07;;0;11;
21556229;2652;4;2020-08-05 03:07:59.59;0;;;
21555886;587;4;2020-08-05 03:01:40.40;;0;1;
21555805;587;4;2020-08-05 03:00:01.01;0;;;
21555620;2654;4;2020-08-05 02:56:11.11;0;;;
21555522;586;4;2020-08-05 02:54:38.38;;0;3;
21555517;586;4;2020-08-05 02:54:31.31;0;;;
21555082;2654;4;2020-08-05 02:46:47.47;0;;;
21554916;2657;4;2020-08-05 02:43:54.54;;0;1;
21554270;2653;4;2020-08-05 02:32:10.10;;0;6;
21554258;2653;4;2020-08-05 02:32:02.02;0;;;
21553649;2659;4;2020-08-05 02:20:19.19;;0;11;
21553648;2659;4;2020-08-05 02:20:18.18;0;;;
21553446;2658;4;2020-08-05 02:16:25.25;;0;4;
21553439;2658;4;2020-08-05 02:16:17.17;0;;;
21553305;2656;4;2020-08-05 02:14:07.07;;0;5;
21553275;2656;4;2020-08-05 02:13:29.29;0;;;
21553274;2656;4;2020-08-05 02:13:28.28;;0;5;
21553261;2656;4;2020-08-05 02:13:18.18;0;;;
21552992;2652;4;2020-08-05 02:08:20.20;;0;11;
21552946;2652;4;2020-08-05 02:07:32.32;;0;11;
21552934;2652;4;2020-08-05 02:07:26.26;0;;;
21552579;587;4;2020-08-05 02:00:51.51;;0;1;
21552574;587;4;2020-08-05 02:00:46.46;0;;;
21552513;587;4;2020-08-05 01:59:35.35;;0;1;
21552322;2654;4;2020-08-05 01:55:49.49;;0;6;
21552263;586;4;2020-08-05 01:54:36.36;0;;;
21552261;586;4;2020-08-05 01:54:34.34;;0;3;
21552256;586;4;2020-08-05 01:54:27.27;0;;;
21551694;2657;4;2020-08-05 01:44:03.03;;0;1;
21551692;2657;4;2020-08-05 01:44:00.00;0;;;
21551187;2653;4;2020-08-05 01:34:50.50;;0;6;
21551180;2653;4;2020-08-05 01:34:48.48;0;;;
21550568;2659;4;2020-08-05 01:22:14.14;;0;11;
21550566;2659;4;2020-08-05 01:22:13.13;0;;;
21550291;2658;4;2020-08-05 01:17:04.04;;0;4;
21550199;2658;4;2020-08-05 01:15:23.23;0;;;
21550195;2658;4;2020-08-05 01:15:18.18;;0;4;
21550187;2658;4;2020-08-05 01:15:12.12;0;;;
21550147;2656;4;2020-08-05 01:14:26.26;;0;5;
21550145;2656;4;2020-08-05 01:14:25.25;0;;;
21549775;2652;4;2020-08-05 01:07:29.29;;0;11;
21549742;2652;4;2020-08-05 01:06:52.52;;0;11;
21549737;2652;4;2020-08-05 01:06:50.50;0;;;
21549719;2652;4;2020-08-05 01:06:33.33;;0;11;
21549347;587;4;2020-08-05 00:59:31.31;0;;;
21549326;587;4;2020-08-05 00:59:03.03;;0;1;
21549106;586;4;2020-08-05 00:54:30.30;;0;3;
21549102;586;4;2020-08-05 00:54:23.23;0;;;
21548870;2654;4;2020-08-05 00:49:57.57;;0;6;
21548602;2657;4;2020-08-05 00:44:59.59;0;;;
21548553;2657;4;2020-08-05 00:44:08.08;0;;;
21548047;2653;4;2020-08-05 00:34:30.30;;0;6;
21548045;2653;4;2020-08-05 00:34:25.25;0;;;
21547583;2659;4;2020-08-05 00:24:49.49;;0;11;
21547582;2659;4;2020-08-05 00:24:49.49;0;;;
21547517;2659;4;2020-08-05 00:23:25.25;;0;11;
21547166;2656;4;2020-08-05 00:16:42.42;;0;5;
21547164;2656;4;2020-08-05 00:16:41.41;0;;;
21547023;2658;4;2020-08-05 00:14:14.14;0;;;
21547025;2658;4;2020-08-05 00:14:14.14;;0;4;
21547022;2658;4;2020-08-05 00:14:14.14;;0;4;
21547015;2658;4;2020-08-05 00:14:07.07;0;;;
21546540;2652;4;2020-08-05 00:05:45.45;;0;11;
21546537;2652;4;2020-08-05 00:05:45.45;0;;;
21546208;587;4;2020-08-04 23:58:54.54;0;;;
21546190;587;4;2020-08-04 23:58:31.31;;0;1;
21546182;587;4;2020-08-04 23:58:24.24;0;;;
21545977;586;4;2020-08-04 23:54:25.25;;0;3;
21545971;586;4;2020-08-04 23:54:19.19;0;;;
21545530;2657;4;2020-08-04 23:45:54.54;0;;;
21545438;2657;4;2020-08-04 23:44:20.20;0;;;
21545084;2653;4;2020-08-04 23:36:45.45;;0;6;
21545023;2653;4;2020-08-04 23:35:40.40;;0;6;
21545017;2653;4;2020-08-04 23:35:33.33;0;;;
21544428;2659;4;2020-08-04 23:25:23.23;;0;11;
21544426;2659;4;2020-08-04 23:25:22.22;0;;;
21544399;2659;4;2020-08-04 23:25:01.01;;0;11;
21543959;2656;4;2020-08-04 23:16:28.28;;0;5;
21543939;2656;4;2020-08-04 23:16:04.04;0;;;
21543810;2658;4;2020-08-04 23:13:38.38;;0;4;
21543807;2658;4;2020-08-04 23:13:37.37;0;;;
21543768;2658;4;2020-08-04 23:13:09.09;;0;4;
21543411;2652;4;2020-08-04 23:05:43.43;;0;11;
21543396;2652;4;2020-08-04 23:05:30.30;;0;11;
21543394;2652;4;2020-08-04 23:05:29.29;0;;;
21543365;2652;4;2020-08-04 23:04:58.58;;0;11;
21543041;587;4;2020-08-04 22:58:20.20;0;;;
21543022;587;4;2020-08-04 22:57:59.59;;0;1;
21543016;587;4;2020-08-04 22:57:52.52;0;;;
21542944;586;4;2020-08-04 22:56:21.21;;0;3;
21542942;586;4;2020-08-04 22:56:19.19;0;;;
21542846;586;4;2020-08-04 22:54:22.22;;0;3;
21542839;586;4;2020-08-04 22:54:15.15;0;;;
21541994;2653;4;2020-08-04 22:37:10.10;;0;6;
21541992;2653;4;2020-08-04 22:37:09.09;0;;;
21541979;2653;4;2020-08-04 22:36:51.51;;0;6;
21541974;2653;4;2020-08-04 22:36:44.44;0;;;
21541469;2659;4;2020-08-04 22:26:33.33;;0;11;
21541466;2659;4;2020-08-04 22:26:29.29;0;;;
21541010;2656;4;2020-08-04 22:17:04.04;;0;5;
21541008;2656;4;2020-08-04 22:17:02.02;0;;;
21540752;2658;4;2020-08-04 22:12:06.06;;0;4;
21540751;2658;4;2020-08-04 22:12:05.05;0;;;
21540750;2658;4;2020-08-04 22:12:04.04;;0;4;
21540736;2658;4;2020-08-04 22:11:58.58;0;;;
21540375;2652;4;2020-08-04 22:04:29.29;;0;11;
21540354;2652;4;2020-08-04 22:04:10.10;;0;11;
21540348;2652;4;2020-08-04 22:04:06.06;0;;;
21540058;587;4;2020-08-04 21:57:50.50;;0;1;
21540042;587;4;2020-08-04 21:57:27.27;;0;1;
21540035;587;4;2020-08-04 21:57:19.19;0;;;
21539889;586;4;2020-08-04 21:54:12.12;0;;;
21539422;2657;4;2020-08-04 21:44:52.52;;0;1;
21539098;2653;4;2020-08-04 21:38:13.13;;0;6;
21539083;2653;4;2020-08-04 21:37:55.55;0;;;
21538723;2659;4;2020-08-04 21:30:26.26;;0;10;
21538666;2659;4;2020-08-04 21:29:10.10;;0;10;
21538665;2659;4;2020-08-04 21:29:10.10;0;;;
21538616;2659;4;2020-08-04 21:28:07.07;;0;10;
21538138;2656;4;2020-08-04 21:18:28.28;;0;5;
21538137;2656;4;2020-08-04 21:18:27.27;0;;;
21537711;2658;4;2020-08-04 21:11:00.00;;0;4;
21537357;2652;4;2020-08-04 21:03:22.22;;0;11;
21537355;2652;4;2020-08-04 21:03:21.21;0;;;
21537354;2652;4;2020-08-04 21:03:20.20;;0;11;
21537348;2652;4;2020-08-04 21:03:13.13;0;;;
21537047;587;4;2020-08-04 20:57:10.10;;0;1;
21537042;587;4;2020-08-04 20:57:09.09;0;;;
21537033;2654;4;2020-08-04 20:56:57.57;0;;;
21537024;587;4;2020-08-04 20:56:48.48;0;;;
21536896;586;4;2020-08-04 20:54:20.20;;0;3;
21536894;586;4;2020-08-04 20:54:19.19;0;;;
21536888;586;4;2020-08-04 20:54:15.15;;0;3;
21536881;586;4;2020-08-04 20:54:09.09;0;;;
21536149;2653;4;2020-08-04 20:39:35.35;;0;6;
21536147;2653;4;2020-08-04 20:39:34.34;0;;;
21536118;2653;4;2020-08-04 20:39:13.13;;0;6;
21535651;2659;4;2020-08-04 20:29:49.49;;0;11;
21535650;2659;4;2020-08-04 20:29:48.48;0;;;
21535126;2656;4;2020-08-04 20:19:01.01;;0;5;
21535122;2656;4;2020-08-04 20:18:52.52;0;;;
21534668;2658;4;2020-08-04 20:09:55.55;;0;4;
21534657;2658;4;2020-08-04 20:09:48.48;0;;;
21534288;2652;4;2020-08-04 20:02:33.33;;0;11;
21534282;2652;4;2020-08-04 20:02:27.27;0;;;
21533986;587;4;2020-08-04 19:56:24.24;;0;1;
21533980;587;4;2020-08-04 19:56:16.16;0;;;
21533861;586;4;2020-08-04 19:54:11.11;;0;3;
21533855;586;4;2020-08-04 19:54:05.05;0;;;
21533386;2657;4;2020-08-04 19:45:13.13;0;;;
21533150;2653;4;2020-08-04 19:40:26.26;;0;6;
21533145;2653;4;2020-08-04 19:40:20.20;0;;;
21532683;2659;4;2020-08-04 19:31:14.14;;0;10;
21532678;2659;4;2020-08-04 19:31:11.11;0;;;
21532115;2656;4;2020-08-04 19:19:49.49;0;;;
21531528;2658;4;2020-08-04 19:08:53.53;;0;4;
21531522;2658;4;2020-08-04 19:08:43.43;0;;;
21531203;2652;4;2020-08-04 19:02:00.00;;0;11;
21531201;2652;4;2020-08-04 19:01:59.59;0;;;
21530917;587;4;2020-08-04 18:56:01.01;;0;1;
21530828;586;4;2020-08-04 18:54:08.08;;0;3;
21530820;586;4;2020-08-04 18:54:03.03;0;;;
21530384;2657;4;2020-08-04 18:45:32.32;;0;1;
21530174;2653;4;2020-08-04 18:41:37.37;;0;6;
21530173;2653;4;2020-08-04 18:41:36.36;0;;;
21530172;2653;4;2020-08-04 18:41:36.36;;0;6;
21530164;2653;4;2020-08-04 18:41:29.29;0;;;
21529776;2659;4;2020-08-04 18:33:46.46;;0;10;
21529775;2659;4;2020-08-04 18:33:45.45;0;;;
21529173;2656;4;2020-08-04 18:21:32.32;0;;;
21529128;2656;4;2020-08-04 18:20:54.54;;0;5;
21529124;2656;4;2020-08-04 18:20:52.52;0;;;
21528546;2658;4;2020-08-04 18:09:16.16;;0;4;
21528545;2658;4;2020-08-04 18:09:16.16;0;;;
21528480;2658;4;2020-08-04 18:07:45.45;;0;4;
21528475;2658;4;2020-08-04 18:07:39.39;0;;;
21528327;2652;4;2020-08-04 18:04:52.52;;0;11;
21528270;2652;4;2020-08-04 18:03:35.35;;0;11;
21528225;2652;4;2020-08-04 18:02:39.39;0;;;
21528156;2652;4;2020-08-04 18:01:17.17;;0;11;
21528131;2652;4;2020-08-04 18:00:54.54;;0;11;
21528122;2652;4;2020-08-04 18:00:47.47;0;;;
21528112;2654;4;2020-08-04 18:00:38.38;;0;6;
21528103;2654;4;2020-08-04 18:00:27.27;0;;;
21527860;587;4;2020-08-04 17:55:20.20;;0;1;
21527858;587;4;2020-08-04 17:55:19.19;0;;;
21527807;586;4;2020-08-04 17:54:12.12;;0;3;
21527806;586;4;2020-08-04 17:54:11.11;0;;;
21527803;586;4;2020-08-04 17:54:07.07;;0;3;
21527790;586;4;2020-08-04 17:53:58.58;0;;;
21527378;2657;4;2020-08-04 17:45:39.39;0;;;
21527225;2653;4;2020-08-04 17:42:54.54;;0;6;
21527223;2653;4;2020-08-04 17:42:53.53;0;;;
21526785;2656;4;2020-08-04 17:34:42.42;0;;;
21526770;2659;4;2020-08-04 17:34:20.20;;0;10;
21526769;2659;4;2020-08-04 17:34:20.20;0;;;
21526113;2656;4;2020-08-04 17:21:42.42;;0;5;
21526112;2656;4;2020-08-04 17:21:40.40;0;;;
21525655;2652;4;2020-08-04 17:13:24.24;;0;11;
21525619;2652;4;2020-08-04 17:12:40.40;0;;;
21525307;2658;4;2020-08-04 17:06:42.42;;0;4;
21525306;2658;4;2020-08-04 17:06:41.41;0;;;
21525303;2658;4;2020-08-04 17:06:40.40;;0;4;
21525295;2658;4;2020-08-04 17:06:33.33;0;;;
21525048;2654;4;2020-08-04 17:02:06.06;;0;6;
21525041;2654;4;2020-08-04 17:02:00.00;0;;;
21524926;2652;4;2020-08-04 17:00:01.01;;0;11;
21524918;2652;4;2020-08-04 16:59:55.55;0;;;
21524646;587;4;2020-08-04 16:54:49.49;;0;1;
21524638;587;4;2020-08-04 16:54:43.43;0;;;
21524620;586;4;2020-08-04 16:54:29.29;;0;3;
21524618;586;4;2020-08-04 16:54:28.28;0;;;
21524591;586;4;2020-08-04 16:54:03.03;;0;3;
21524585;586;4;2020-08-04 16:53:56.56;0;;;
21524151;2657;4;2020-08-04 16:46:11.11;0;;;
21524137;2657;4;2020-08-04 16:46:00.00;;0;1;
21524126;2657;4;2020-08-04 16:45:53.53;0;;;
21524030;2653;4;2020-08-04 16:44:22.22;;0;6;
21524007;2653;4;2020-08-04 16:44:01.01;0;;;
21523556;2659;4;2020-08-04 16:35:56.56;;0;10;
21523545;2659;4;2020-08-04 16:35:48.48;0;;;
21523467;2656;4;2020-08-04 16:34:29.29;;0;5;
21523416;2656;4;2020-08-04 16:33:24.24;;0;5;
21522843;2656;4;2020-08-04 16:22:42.42;;0;5;
21522829;2656;4;2020-08-04 16:22:32.32;0;;;
21521940;2658;4;2020-08-04 16:05:38.38;;0;4;
21521930;2658;4;2020-08-04 16:05:28.28;0;;;
21521828;2654;4;2020-08-04 16:03:36.36;0;;;
21521653;2652;4;2020-08-04 16:01:06.06;;0;11;
21521593;2652;4;2020-08-04 16:00:13.13;;0;11;
21521561;2652;4;2020-08-04 15:59:22.22;;0;11;
21521558;2652;4;2020-08-04 15:59:20.20;0;;;
21521543;2652;4;2020-08-04 15:59:04.04;;0;11;
21521534;2652;4;2020-08-04 15:58:57.57;0;;;
21521404;587;4;2020-08-04 15:56:14.14;;0;1;
21521373;587;4;2020-08-04 15:55:30.30;;0;1;
21521372;587;4;2020-08-04 15:55:30.30;0;;;
21521370;586;4;2020-08-04 15:55:29.29;;0;3;
21521369;586;4;2020-08-04 15:55:28.28;0;;;
21521275;586;4;2020-08-04 15:53:56.56;0;;;
21520882;2657;4;2020-08-04 15:46:37.37;;0;1;
21520881;2657;4;2020-08-04 15:46:37.37;0;;;
21520859;2657;4;2020-08-04 15:46:17.17;;0;1;
21520851;2657;4;2020-08-04 15:46:10.10;0;;;
21520815;2653;4;2020-08-04 15:45:31.31;;0;6;
21520813;2653;4;2020-08-04 15:45:29.29;0;;;
21520410;2659;4;2020-08-04 15:37:54.54;;0;10;
21520409;2659;4;2020-08-04 15:37:53.53;0;;;
21520034;2656;4;2020-08-04 15:30:36.36;;0;5;
21519988;2656;4;2020-08-04 15:29:38.38;0;;;
21519771;2656;4;2020-08-04 15:25:25.25;;0;5;
21519769;2656;4;2020-08-04 15:25:24.24;0;;;
21518772;2654;4;2020-08-04 15:06:37.37;;0;6;
21518747;2654;4;2020-08-04 15:06:00.00;;0;6;
21518699;2654;4;2020-08-04 15:05:01.01;;0;6;
21518669;2658;4;2020-08-04 15:04:30.30;;0;4;
21518662;2658;4;2020-08-04 15:04:23.23;0;;;
21518431;2652;4;2020-08-04 14:59:57.57;;0;11;
21518428;2652;4;2020-08-04 14:59:55.55;0;;;
21518345;2652;4;2020-08-04 14:58:05.05;;0;11;
21518343;2652;4;2020-08-04 14:58:02.02;0;;;
21518177;586;4;2020-08-04 14:54:54.54;0;;;
21518176;587;4;2020-08-04 14:54:54.54;;0;1;
21518175;587;4;2020-08-04 14:54:53.53;0;;;
21518129;586;4;2020-08-04 14:54:02.02;;0;3;
21518124;586;4;2020-08-04 14:53:55.55;0;;;
21518111;587;4;2020-08-04 14:53:46.46;;0;1;
21518106;587;4;2020-08-04 14:53:39.39;0;;;
21517758;2653;4;2020-08-04 14:47:02.02;;0;6;
21517756;2653;4;2020-08-04 14:47:01.01;0;;;
21517754;2657;4;2020-08-04 14:47:00.00;;0;1;
21517751;2657;4;2020-08-04 14:46:59.59;0;;;
21517743;2653;4;2020-08-04 14:46:50.50;;0;6;
21517734;2653;4;2020-08-04 14:46:43.43;0;;;
21517727;2657;4;2020-08-04 14:46:35.35;;0;1;
21517357;2659;4;2020-08-04 14:40:30.30;;0;10;
21517354;2659;4;2020-08-04 14:40:28.28;0;;;
21517281;2659;4;2020-08-04 14:38:56.56;;0;10;
21516664;2656;4;2020-08-04 14:26:52.52;;0;5;
21516657;2656;4;2020-08-04 14:26:51.51;0;;;
21515675;2654;4;2020-08-04 14:09:13.13;0;;;
21515538;2654;4;2020-08-04 14:06:22.22;0;;;
21515503;2652;4;2020-08-04 14:05:39.39;;0;11;
21515421;2658;4;2020-08-04 14:04:17.17;;0;4;
21515360;2658;4;2020-08-04 14:03:17.17;0;;;
21515343;2652;4;2020-08-04 14:03:02.02;0;;;
